id_candidat,matieres_preferees,moyenne_scolaire,competences,centres_interet,projets,preferences_professionnelles,environnement_travail,parcours_cible
cand-000189,matiere_synthetique_2;matiere_synthetique_12;matiere_synthetique_16,17.59,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 1}",robotique;agriculture,projet_personnel_tech,salariat,teletravail,parcours-esiia
cand-000487,matiere_synthetique_5;matiere_synthetique_8;matiere_synthetique_4,9.15,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",robotique;design,,fonction_publique,hybride,parcours-esiia
cand-000207,matiere_synthetique_16,6.1,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",robotique;design;sante,projet_associatif,recherche,terrain,parcours-esiia
cand-000751,matiere_synthetique_16,11.85,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 4}",robotique,,enseignement,teletravail,parcours-imticia
cand-000835,matiere_synthetique_18;matiere_synthetique_8,12.2,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",robotique;sante,,salariat,hybride,parcours-igglia
cand-000859,matiere_synthetique_7;matiere_synthetique_5;matiere_synthetique_4,17.8,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 1}",tourisme;robotique;sante,projet_personnel_tech,enseignement,bureau,parcours-igglia
cand-000544,matiere_synthetique_9,13.88,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",tourisme;ecologie;robotique,,fonction_publique,teletravail,parcours-igglia
cand-000499,matiere_synthetique_2;matiere_synthetique_19;matiere_synthetique_15,6.93,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 2}",design,,entrepreneuriat,hybride,parcours-igglia
cand-000208,matiere_synthetique_14;matiere_synthetique_7;matiere_synthetique_11,11.6,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",finance;management,projet_associatif,enseignement,teletravail,parcours-isaia
cand-000698,matiere_synthetique_17;matiere_synthetique_6,9.81,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",robotique;finance,projet_personnel_tech,entrepreneuriat,hybride,parcours-imticia
cand-000637,matiere_synthetique_3,17.12,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",sante;robotique,projet_personnel_tech,salariat,teletravail,parcours-isaia
cand-000867,matiere_synthetique_4,16.77,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",finance;design,,recherche,teletravail,parcours-imticia
cand-000826,matiere_synthetique_13,19.39,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",agriculture,projet_associatif,recherche,hybride,parcours-imticia
cand-000365,matiere_synthetique_7;matiere_synthetique_10;matiere_synthetique_20,11.37,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",informatique,projet_personnel_tech,entrepreneuriat,teletravail,parcours-imticia
cand-000612,matiere_synthetique_2,9.47,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 1}",robotique,projet_personnel_tech,salariat,terrain,parcours-igglia
cand-000458,matiere_synthetique_2,17.61,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 0}",tourisme;robotique;ecologie,,salariat,bureau,parcours-esiia
cand-000679,matiere_synthetique_19;matiere_synthetique_16,9.09,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",management;robotique;sante,,entrepreneuriat,teletravail,parcours-imticia
cand-000915,matiere_synthetique_18;matiere_synthetique_11;matiere_synthetique_2,9.45,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",ecologie;management,projet_personnel_tech,recherche,bureau,parcours-isaia
cand-000282,matiere_synthetique_2;matiere_synthetique_15;matiere_synthetique_8,15.11,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",tourisme,projet_personnel_tech,enseignement,hybride,parcours-igglia
cand-000132,matiere_synthetique_6;matiere_synthetique_13,8.57,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 3}",design;finance,,salariat,hybride,parcours-esiia
cand-000437,matiere_synthetique_15;matiere_synthetique_8;matiere_synthetique_5,7.68,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",robotique;management,,fonction_publique,bureau,parcours-imticia
cand-000251,matiere_synthetique_1;matiere_synthetique_13;matiere_synthetique_1,12.26,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",agriculture,,enseignement,teletravail,parcours-imticia
cand-000635,matiere_synthetique_5;matiere_synthetique_19,11.03,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 4}",finance;design;ecologie,projet_personnel_tech,recherche,terrain,parcours-isaia
cand-000326,matiere_synthetique_15;matiere_synthetique_20,15.86,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",finance;design;informatique,projet_personnel_tech,recherche,hybride,parcours-igglia
cand-000747,matiere_synthetique_4,17.23,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 1}",robotique,,salariat,teletravail,parcours-esiia
cand-000604,matiere_synthetique_12;matiere_synthetique_18,17.45,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",sante;ecologie;finance,,entrepreneuriat,teletravail,parcours-imticia
cand-000879,matiere_synthetique_13,7.61,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 2}",finance;ecologie,,recherche,bureau,parcours-esiia
cand-000305,matiere_synthetique_12;matiere_synthetique_2,18.07,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 0}",tourisme;agriculture,,salariat,teletravail,parcours-igglia
cand-000041,matiere_synthetique_8;matiere_synthetique_17,16.36,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 4}",robotique;informatique,,entrepreneuriat,hybride,parcours-isaia
cand-000318,matiere_synthetique_3;matiere_synthetique_3,16.06,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 1}",management;robotique,,recherche,terrain,parcours-igglia
cand-000761,matiere_synthetique_15;matiere_synthetique_7;matiere_synthetique_9,16.03,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 4}",finance;robotique,,fonction_publique,hybride,parcours-imticia
cand-000328,matiere_synthetique_12;matiere_synthetique_4;matiere_synthetique_7,19.59,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 3}",design;finance,,recherche,bureau,parcours-esiia
cand-000694,matiere_synthetique_17;matiere_synthetique_7,14.53,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",tourisme;robotique;agriculture,projet_personnel_tech,salariat,terrain,parcours-igglia
cand-000164,matiere_synthetique_4;matiere_synthetique_7,9.52,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",management;finance;tourisme,projet_personnel_tech,salariat,bureau,parcours-igglia
cand-000531,matiere_synthetique_17;matiere_synthetique_8;matiere_synthetique_8,14.18,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 4}",sante,,recherche,teletravail,parcours-igglia
cand-000492,matiere_synthetique_6,14.07,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",design;ecologie;robotique,projet_associatif,salariat,teletravail,parcours-isaia
cand-000880,matiere_synthetique_7,16.32,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 2}",agriculture;design,,recherche,hybride,parcours-igglia
cand-000528,matiere_synthetique_19,11.16,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 0}",finance;sante,,enseignement,terrain,parcours-esiia
cand-000989,matiere_synthetique_13,17.64,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 2}",finance;tourisme,projet_associatif,fonction_publique,hybride,parcours-esiia
cand-000212,matiere_synthetique_18;matiere_synthetique_3;matiere_synthetique_20,19.24,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 4}",sante;robotique,,recherche,hybride,parcours-igglia
cand-000140,matiere_synthetique_20;matiere_synthetique_15,8.59,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",management,,entrepreneuriat,teletravail,parcours-igglia
cand-000084,matiere_synthetique_13;matiere_synthetique_8,17.61,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 1}",tourisme,projet_personnel_tech,salariat,hybride,parcours-igglia
cand-000348,matiere_synthetique_16,8.19,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",management,,salariat,bureau,parcours-esiia
