id_candidat,matieres_preferees,moyenne_scolaire,competences,centres_interet,projets,preferences_professionnelles,environnement_travail,parcours_cible
cand-001956,matiere_synthetique_17;matiere_synthetique_13,10.27,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",tourisme;robotique,,fonction_publique,teletravail,parcours-igglia
cand-000232,matiere_synthetique_6;matiere_synthetique_4,9.04,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",design;management,projet_personnel_tech,entrepreneuriat,bureau,parcours-imticia
cand-000242,matiere_synthetique_15;matiere_synthetique_6,15.98,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",ecologie,,enseignement,bureau,parcours-igglia
cand-000145,matiere_synthetique_14,15.79,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 4}",informatique;robotique,projet_personnel_tech,enseignement,bureau,parcours-esiia
cand-000342,matiere_synthetique_16,8.34,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",informatique;tourisme,,enseignement,bureau,parcours-igglia
cand-001853,matiere_synthetique_10;matiere_synthetique_19;matiere_synthetique_6,8.72,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 2}",tourisme;management;ecologie,projet_personnel_tech;projet_associatif,entrepreneuriat,terrain,parcours-igglia
cand-001828,matiere_synthetique_5,6.22,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",sante;robotique;agriculture,,entrepreneuriat,hybride,parcours-igglia
cand-000291,matiere_synthetique_9,14.14,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 1}",agriculture;informatique,projet_personnel_tech;projet_associatif,salariat,teletravail,parcours-igglia
cand-000682,matiere_synthetique_5;matiere_synthetique_6;matiere_synthetique_12,17.48,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",informatique,,entrepreneuriat,terrain,parcours-imticia
cand-000188,matiere_synthetique_11;matiere_synthetique_3;matiere_synthetique_8,11.51,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",informatique;management,,entrepreneuriat,hybride,parcours-igglia
cand-000842,matiere_synthetique_9;matiere_synthetique_1;matiere_synthetique_14,17.26,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 2}",ecologie,projet_personnel_tech;projet_associatif,salariat,terrain,parcours-igglia
cand-000208,matiere_synthetique_15;matiere_synthetique_4,13.29,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",design;agriculture,projet_associatif,recherche,terrain,parcours-isaia
cand-000812,matiere_synthetique_13;matiere_synthetique_14,16.47,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 0}",management,projet_personnel_tech,salariat,terrain,parcours-esiia
cand-001254,matiere_synthetique_19,17.51,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",tourisme;sante,projet_personnel_tech,fonction_publique,teletravail,parcours-isaia
cand-001501,matiere_synthetique_12,13.17,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 2}",finance;sante,,recherche,hybride,parcours-igglia
cand-001628,matiere_synthetique_8,11.51,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 2}",design;ecologie,,fonction_publique,bureau,parcours-esiia
cand-001945,matiere_synthetique_2,7.75,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 4}",finance;robotique;ecologie,projet_personnel_tech,enseignement,bureau,parcours-isaia
cand-001363,matiere_synthetique_7;matiere_synthetique_9,12.83,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",sante;robotique,,fonction_publique,terrain,parcours-imticia
cand-000735,matiere_synthetique_18;matiere_synthetique_2,8.88,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",design;informatique,,enseignement,teletravail,parcours-igglia
cand-001752,matiere_synthetique_17;matiere_synthetique_18,14.3,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 4}",informatique,,enseignement,hybride,parcours-igglia
cand-000043,matiere_synthetique_16;matiere_synthetique_3;matiere_synthetique_16,8.83,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 4}",informatique;finance;robotique,,enseignement,bureau,parcours-esiia
cand-001357,matiere_synthetique_11,11.41,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",agriculture;design;ecologie,,entrepreneuriat,terrain,parcours-esiia
cand-000755,matiere_synthetique_8;matiere_synthetique_16;matiere_synthetique_2,9.01,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",design;robotique,projet_personnel_tech,enseignement,bureau,parcours-igglia
cand-001394,matiere_synthetique_15;matiere_synthetique_6,16.99,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",agriculture;tourisme;robotique,,entrepreneuriat,terrain,parcours-isaia
cand-001992,matiere_synthetique_7;matiere_synthetique_20;matiere_synthetique_9,14.02,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",design;informatique,,fonction_publique,hybride,parcours-igglia
cand-000775,matiere_synthetique_5,6.64,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",informatique;agriculture,projet_associatif,enseignement,bureau,parcours-igglia
cand-001757,matiere_synthetique_10,8.17,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",design;management;agriculture,,enseignement,hybride,parcours-esiia
cand-001281,matiere_synthetique_10;matiere_synthetique_9;matiere_synthetique_12,12.72,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 0}",design,,recherche,bureau,parcours-esiia
cand-000967,matiere_synthetique_10;matiere_synthetique_3,11.8,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",finance,projet_associatif,fonction_publique,teletravail,parcours-igglia
cand-001896,matiere_synthetique_20;matiere_synthetique_8;matiere_synthetique_5,16.35,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",sante;management,,salariat,terrain,parcours-isaia
cand-000920,matiere_synthetique_3;matiere_synthetique_5,11.71,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 2}",informatique;finance;agriculture,projet_associatif,enseignement,bureau,parcours-esiia
cand-000451,matiere_synthetique_14,13.38,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",sante,projet_personnel_tech,salariat,bureau,parcours-igglia
cand-001230,matiere_synthetique_20,12.04,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",ecologie;design;sante,projet_personnel_tech,recherche,teletravail,parcours-imticia
cand-001191,matiere_synthetique_17,18.29,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",sante;design,projet_associatif,fonction_publique,bureau,parcours-isaia
cand-001509,matiere_synthetique_17;matiere_synthetique_8,8.07,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 2}",informatique;sante,projet_personnel_tech,enseignement,teletravail,parcours-esiia
cand-000410,matiere_synthetique_11;matiere_synthetique_3;matiere_synthetique_20,13.72,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",management;ecologie;agriculture,projet_personnel_tech,recherche,bureau,parcours-esiia
cand-001491,matiere_synthetique_13;matiere_synthetique_1;matiere_synthetique_15,12.15,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 1}",robotique;management;sante,,salariat,teletravail,parcours-igglia
cand-001502,matiere_synthetique_16,9.86,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",informatique,projet_personnel_tech,fonction_publique,hybride,parcours-esiia
cand-001915,matiere_synthetique_12;matiere_synthetique_3,12.93,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",ecologie;informatique;design,,salariat,terrain,parcours-igglia
cand-000425,matiere_synthetique_8;matiere_synthetique_3;matiere_synthetique_20,14.67,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",agriculture;management,projet_associatif,enseignement,bureau,parcours-igglia
cand-000996,matiere_synthetique_6;matiere_synthetique_4,12.75,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",management;robotique,,recherche,teletravail,parcours-imticia
cand-001308,matiere_synthetique_4;matiere_synthetique_12,15.79,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 0}",finance,projet_personnel_tech;projet_associatif,salariat,bureau,parcours-igglia
cand-001937,matiere_synthetique_2;matiere_synthetique_16,9.91,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",informatique;finance;robotique,projet_personnel_tech,recherche,terrain,parcours-esiia
