id_candidat,matieres_preferees,moyenne_scolaire,competences,centres_interet,projets,preferences_professionnelles,environnement_travail,parcours_cible
cand-001948,matiere_synthetique_5;matiere_synthetique_12,15.41,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 3}",tourisme,,entrepreneuriat,hybride,parcours-dtja
cand-000572,matiere_synthetique_13,9.13,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 2}",design;robotique;sante,projet_personnel_tech,recherche,terrain,parcours-emp
cand-000624,matiere_synthetique_1;matiere_synthetique_4;matiere_synthetique_10,7.78,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",robotique;ecologie,,fonction_publique,teletravail,parcours-iaa
cand-001915,matiere_synthetique_16,16.46,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",robotique;sante,,fonction_publique,teletravail,parcours-pip
cand-000719,matiere_synthetique_19,12.85,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",finance,projet_personnel_tech,entrepreneuriat,hybride,parcours-teh
cand-001688,matiere_synthetique_17,10.32,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 1}",tourisme;informatique;sante,projet_associatif,enseignement,teletravail,parcours-gca
cand-001116,matiere_synthetique_11;matiere_synthetique_18,10.82,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",finance,,salariat,bureau,parcours-caa
cand-000019,matiere_synthetique_15;matiere_synthetique_11,9.54,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 1}",ecologie,,entrepreneuriat,terrain,parcours-fic
cand-001523,matiere_synthetique_1;matiere_synthetique_4;matiere_synthetique_19,17.12,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",ecologie,projet_personnel_tech;projet_associatif,entrepreneuriat,hybride,parcours-pip
cand-001460,matiere_synthetique_11,19.0,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",management,projet_personnel_tech,recherche,hybride,parcours-teh
cand-001108,matiere_synthetique_16;matiere_synthetique_9,11.53,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",robotique,,entrepreneuriat,bureau,parcours-emii
cand-000580,matiere_synthetique_10,11.67,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 2}",tourisme;management;finance,,entrepreneuriat,teletravail,parcours-iaa
cand-001829,matiere_synthetique_1,10.94,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",agriculture,,enseignement,hybride,parcours-icmp
cand-001665,matiere_synthetique_15;matiere_synthetique_7;matiere_synthetique_10,11.4,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 3}",ecologie;sante,,entrepreneuriat,hybride,parcours-dtja
cand-000129,matiere_synthetique_17;matiere_synthetique_3,8.36,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",ecologie;robotique,,entrepreneuriat,teletravail,parcours-isaia
cand-001840,matiere_synthetique_20,10.86,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 2}",sante;ecologie;agriculture,,recherche,bureau,parcours-aee
cand-000921,matiere_synthetique_10;matiere_synthetique_7;matiere_synthetique_7,16.75,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 4}",finance;design,,recherche,hybride,parcours-fic
cand-000958,matiere_synthetique_4,17.05,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",sante;agriculture;robotique,,fonction_publique,teletravail,parcours-pip
cand-000124,matiere_synthetique_16,11.1,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",robotique;informatique;agriculture,,entrepreneuriat,hybride,parcours-emp
cand-001652,matiere_synthetique_14;matiere_synthetique_4,16.63,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 4}",design,projet_associatif,entrepreneuriat,terrain,parcours-esiia
cand-001072,matiere_synthetique_13;matiere_synthetique_5;matiere_synthetique_8,12.39,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",finance,,salariat,teletravail,parcours-isaia
cand-001153,matiere_synthetique_19,10.93,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",tourisme,,enseignement,bureau,parcours-igglia
cand-000760,matiere_synthetique_13;matiere_synthetique_7,9.37,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",management,projet_personnel_tech,salariat,hybride,parcours-imticia
cand-000303,matiere_synthetique_12,15.35,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 4}",informatique,projet_associatif,recherche,hybride,parcours-esiia
cand-001165,matiere_synthetique_4;matiere_synthetique_13;matiere_synthetique_7,17.67,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",ecologie;agriculture,projet_personnel_tech,entrepreneuriat,teletravail,parcours-dtja
cand-000977,matiere_synthetique_10,12.39,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",tourisme,,enseignement,bureau,parcours-icmp
cand-001240,matiere_synthetique_9;matiere_synthetique_3;matiere_synthetique_17,18.41,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",management;finance,projet_personnel_tech,entrepreneuriat,hybride,parcours-emp
cand-001663,matiere_synthetique_8;matiere_synthetique_6,15.84,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",tourisme;finance,,recherche,teletravail,parcours-imticia
cand-000049,matiere_synthetique_2,9.38,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",agriculture;sante;design,projet_personnel_tech,enseignement,hybride,parcours-dtja
cand-000379,matiere_synthetique_6,11.34,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 2}",ecologie,projet_associatif,entrepreneuriat,terrain,parcours-icmp
cand-001710,matiere_synthetique_17,14.84,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 2}",agriculture,,fonction_publique,hybride,parcours-fic
cand-001807,matiere_synthetique_17;matiere_synthetique_9,10.96,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",tourisme;management;robotique,,recherche,teletravail,parcours-esiia
cand-001160,matiere_synthetique_10;matiere_synthetique_13;matiere_synthetique_11,17.26,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 4}",finance,,enseignement,hybride,parcours-esiia
cand-000324,matiere_synthetique_12;matiere_synthetique_17,8.8,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 1}",tourisme;finance;sante,projet_personnel_tech,recherche,teletravail,parcours-icmp
cand-001378,matiere_synthetique_2;matiere_synthetique_9;matiere_synthetique_4,15.56,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",informatique;robotique;management,,entrepreneuriat,bureau,parcours-caa
cand-000543,matiere_synthetique_6;matiere_synthetique_7,9.85,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 0}",design;management,projet_personnel_tech,salariat,bureau,parcours-emp
cand-001355,matiere_synthetique_18;matiere_synthetique_12,12.49,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",finance,,salariat,terrain,parcours-dtja
cand-000088,matiere_synthetique_11;matiere_synthetique_6,12.16,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 1}",design;informatique;management,,fonction_publique,terrain,parcours-emp
cand-000537,matiere_synthetique_2;matiere_synthetique_9;matiere_synthetique_11,9.03,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 4}",design;ecologie,,entrepreneuriat,teletravail,parcours-tee
cand-001564,matiere_synthetique_7,12.32,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",sante,,entrepreneuriat,bureau,parcours-esiia
cand-001241,matiere_synthetique_17,16.73,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 2}",finance;sante;tourisme,,entrepreneuriat,terrain,parcours-esiia
cand-000441,matiere_synthetique_4;matiere_synthetique_17,13.75,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 4}",finance;management,projet_personnel_tech,recherche,bureau,parcours-caa
cand-000518,matiere_synthetique_19;matiere_synthetique_15,12.6,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",finance,,fonction_publique,terrain,parcours-aee
cand-000462,matiere_synthetique_6;matiere_synthetique_1;matiere_synthetique_20,12.08,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",design;finance;agriculture,,salariat,teletravail,parcours-imticia
